Selection	View	Channel	Begin Time (s)	End Time (s)	Low Freq (Hz)	High Freq (Hz)	Annotation	archivo_origen	sitio
164	1	1	38	42	0.0	8000.0	cluster_1	BO-82Tapyta/BO-82TAPYTA_20250416_182902.wav	BO-Tapyta
165	1	1	30	34	0.0	8000.0	cluster_1	BO-82Tapyta/BO-82TAPYTA_20250414_184702.wav	BO-Tapyta
166	1	1	14	18	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250414_220602.wav	BO-Tapyta
167	1	1	20	24	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250415_023402.wav	BO-Tapyta
168	1	1	20	24	0.0	8000.0	cluster_4	BO-81Tapyta/BO-81TAPYTA_20250413_015802.wav	BO-Tapyta
169	1	1	50	54	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_055502.wav	BO-Tapyta
170	1	1	32	36	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250413_235802.wav	BO-Tapyta
171	1	1	44	48	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_214102.wav	BO-Tapyta
172	1	1	46	50	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250415_000502.wav	BO-Tapyta
173	1	1	46	50	0.0	8000.0	cluster_5	BO-82Tapyta/BO-82TAPYTA_20250424_031902.wav	BO-Tapyta
174	1	1	18	22	0.0	8000.0	cluster_6	BO-81Tapyta/BO-81TAPYTA_20250413_230102.wav	BO-Tapyta
175	1	1	32	36	0.0	8000.0	cluster_1	BO-82Tapyta/BO-82TAPYTA_20250413_184402.wav	BO-Tapyta
176	1	1	48	52	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250414_233102.wav	BO-Tapyta
177	1	1	28	32	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250411_194002.wav	BO-Tapyta
178	1	1	44	48	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250411_230102.wav	BO-Tapyta
179	1	1	12	16	0.0	8000.0	cluster_4	BO-82Tapyta/BO-82TAPYTA_20250413_053602.wav	BO-Tapyta
180	1	1	10	14	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250418_013102.wav	BO-Tapyta
181	1	1	46	50	0.0	8000.0	cluster_9	BO-81Tapyta/BO-81TAPYTA_20250411_032202.wav	BO-Tapyta
182	1	1	36	40	0.0	8000.0	cluster_9	BO-82Tapyta/BO-82TAPYTA_20250430_020302.wav	BO-Tapyta
183	1	1	18	22	0.0	8000.0	cluster_5	BO-82Tapyta/BO-82TAPYTA_20250418_182402.wav	BO-Tapyta
184	1	1	34	38	0.0	8000.0	cluster_9	BO-82Tapyta/BO-82TAPYTA_20250428_210402.wav	BO-Tapyta
185	1	1	42	46	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250424_010602.wav	BO-Tapyta
186	1	1	50	54	0.0	8000.0	cluster_8	BO-82Tapyta/BO-82TAPYTA_20250429_051402.wav	BO-Tapyta
187	1	1	48	52	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250416_222202.wav	BO-Tapyta
188	1	1	12	16	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250426_235402.wav	BO-Tapyta
189	1	1	14	18	0.0	8000.0	cluster_9	BO-82Tapyta/BO-82TAPYTA_20250430_040502.wav	BO-Tapyta
190	1	1	6	10	0.0	8000.0	cluster_0	BO-81Tapyta/BO-81TAPYTA_20250414_211402.wav	BO-Tapyta
191	1	1	16	20	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250410_224702.wav	BO-Tapyta
192	1	1	44	48	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250502_020702.wav	BO-Tapyta
193	1	1	20	24	0.0	8000.0	cluster_2	BO-81Tapyta/BO-81TAPYTA_20250415_221202.wav	BO-Tapyta
194	1	1	2	6	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250415_213802.wav	BO-Tapyta
195	1	1	44	48	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250502_001902.wav	BO-Tapyta
196	1	1	20	24	0.0	8000.0	cluster_9	BO-82Tapyta/BO-82TAPYTA_20250429_235702.wav	BO-Tapyta
197	1	1	28	32	0.0	8000.0	cluster_2	BO-82Tapyta/BO-82TAPYTA_20250425_202102.wav	BO-Tapyta
198	1	1	12	16	0.0	8000.0	cluster_6	BO-82Tapyta/BO-82TAPYTA_20250415_011502.wav	BO-Tapyta
